Interaction,model_1,mode_2,pairing_id,round,agent_id,move,payoff_agent_1,payoff_agent_2,mutual_cooperation,cooperation rate
4.1_vs_4.1,4.1,4.1,16,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,14,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,16,14,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,17,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,18,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,19,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,20,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,21,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,14,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,22,14,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,23,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,24,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,25,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,26,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,27,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,28,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
4.1_vs_4.1,4.1,4.1,29,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
